method,source_gene,target_gene,f_score_mean,recall_mean
meandifference,EIF5,C19orf53,0.08987812596463604,0.0
meandifference,EIF5,C1QBP,0.0773809340713664,0.0
meandifference,EIF5,C9orf16,0.13751809255234748,0.0
meandifference,EIF5,C9orf78,0.10464341579430894,0.0
meandifference,EIF5,CCT2,0.1015115666044854,0.0
meandifference,EIF5,CCT3,0.06865867449369045,0.0
meandifference,EIF5,CCT4,0.0792117969747621,0.0
meandifference,EIF5,CCT7,0.0904057281995143,0.0
meandifference,EIF5,CDC27,0.09033005199733195,0.0
meandifference,EIF5,CDC37,0.05379523005175365,0.0
meandifference,EIF5,CDK1,0.1296082173822192,0.0
meandifference,EIF5,CHEK1,0.12385959379781994,0.0
meandifference,EIF5,CHORDC1,0.18509753703484333,0.0
meandifference,EIF5,CIAO1,0.12202775606345476,0.0
meandifference,EIF5,CKAP5,0.14661988043266894,0.0
meandifference,EIF5,CLTC,0.10968438774542871,0.0
meandifference,EIF5,CNOT1,0.10290708731123895,0.0
meandifference,EIF5,COPS6,0.14295761532688211,0.0
meandifference,EIF5,COPZ1,0.18387609646102349,0.0
meandifference,EIF5,COX7C,0.07403849629723035,0.0
meandifference,EIF5,CPSF3,0.03595019776269305,0.0
meandifference,EIF5,CSE1L,0.135519276025639,0.0
meandifference,EIF5,CSNK1A1,0.16513144452586814,0.0
meandifference,EIF5,CYCS,0.09526831378439746,0.0
meandifference,EIF5,DCUN1D5,0.09679120929705805,0.0
meandifference,EIF5,DDX24,0.0968092839444941,0.0
meandifference,EIF5,DDX46,0.13321503041027224,0.0
meandifference,EIF5,DDX5,0.0953260292322969,0.0
meandifference,EIF5,DENR,0.0904882820962115,1.0
meandifference,EIF5,DHX15,0.12612901016995695,0.0
meandifference,EIF5,DHX36,0.09834059428967526,0.0
meandifference,EIF5,DLD,0.0911247079647571,0.0
meandifference,EIF5,DNAJA1,0.08366816565203815,0.0
meandifference,EIF5,DNAJC19,0.1524837057356239,0.0
meandifference,EIF5,DNAJC8,0.09785809194719025,0.0
meandifference,EIF5,DNMT1,0.10720247141642875,0.0
meandifference,EIF5,DNTTIP2,0.07463974740504595,0.0
meandifference,EIF5,DRAP1,0.15919959877616058,0.0
meandifference,EIF5,DYNC1H1,0.1103536448811226,0.0
meandifference,EIF5,DYNC1I2,0.06071064125906705,0.0
meandifference,EIF5,EEF1G,0.046563432235976795,0.0
meandifference,EIF5,EEF2,0.05407768958242705,1.0
meandifference,EIF5,EGLN2,0.09905195101226755,0.0
meandifference,EIF5,EIF2B5,0.0858992950699421,1.0
meandifference,EIF5,EIF2S1,0.15611721170788764,1.0
meandifference,EIF5,EIF3A,0.0932763666772045,1.0
meandifference,EIF5,EIF3D,0.0798533211923629,1.0
meandifference,EIF5,EIF3E,0.10769265392612629,1.0
meandifference,EIF5,EIF3H,0.11587500218290014,1.0
meandifference,EIF5,EIF3M,0.08128335002307605,0.0
meandifference,EIF5,EIF4E,0.1675757358547475,1.0
meandifference,EIF5,EIF4G1,0.1793035117202729,1.0
meandifference,EIF5,EIF4G2,0.127266024902684,1.0
meandifference,EIF5,EXOC3,0.13034642307030864,0.0
meandifference,EIF5,GAPDH,0.0903530281550084,0.0
meandifference,EIF5,GARS,0.19880704806959615,0.0
meandifference,EIF5,GNL2,0.1599787479859472,0.0
meandifference,EIF5,GPN3,0.166405652830232,0.0
meandifference,EIF5,GTF2A2,0.22926567796360353,0.0
meandifference,EIF5,GTF3C6,0.09665034370292189,0.0
meandifference,EIF5,H3F3A,0.052708061498048506,0.0
meandifference,EIF5,HEATR1,0.0967983749165679,0.0
meandifference,EIF5,HIRA,0.06097803646273745,0.0
meandifference,EIF5,HMGB1,0.04497661367462965,0.0
meandifference,EIF5,HNRNPC,0.06863127417848394,0.0
meandifference,EIF5,HNRNPM,0.118665368308144,0.0
meandifference,EIF5,HNRNPR,0.1089359975166268,0.0
meandifference,EIF5,HSPA5,0.1411994432983789,0.0
meandifference,EIF5,HSPA8,0.09887692670066024,0.0
meandifference,EIF5,HSPA9,0.1063560680188853,0.0
meandifference,EIF5,HSPD1,0.08230883642229535,0.0
meandifference,EIF5,IARS2,0.11834739093553805,0.0
meandifference,EIF5,ICE1,0.1363007459325912,0.0
meandifference,EIF5,IK,0.14029464851788465,0.0
meandifference,EIF5,KIF11,0.12469638926676445,0.0
meandifference,EIF5,KPNB1,0.10561211317234526,0.0
meandifference,EIF5,KRR1,0.0953845197912916,0.0
meandifference,EIF5,KRT10,0.10285184923422865,0.0
meandifference,EIF5,KRT8,0.0524196495777636,0.0
meandifference,EIF5,LIMS1,0.1025953831250702,0.0
meandifference,EIF5,LSM2,0.11021138879488,0.0
meandifference,EIF5,LSM5,0.0643066768101016,0.0
meandifference,EIF5,LSM6,0.17596844854910415,0.0
meandifference,EIF5,LTV1,0.11380874795914936,0.0
meandifference,EIF5,MAGOH,0.10309892980937796,0.0
meandifference,EIF5,MED1,0.08025864871054605,0.0
meandifference,EIF5,MED10,0.10247185280025314,0.0
meandifference,EIF5,METAP2,0.053181072991612996,0.0
meandifference,EIF5,MRPL14,0.15225929934845195,0.0
meandifference,EIF5,MRPL18,0.1129604699326221,0.0
meandifference,EIF5,MRPL3,0.09755052027774574,0.0
meandifference,EIF5,MRPL36,0.13904377969394405,0.0
meandifference,EIF5,MRPS35,0.11348416544704099,0.0
meandifference,EIF5,MYCBP,0.09597058582636625,0.0
meandifference,EIF5,MZT1,0.11270387988506561,0.0
meandifference,EIF5,NAA38,0.06763500390743504,0.0
meandifference,EIF5,NACA,0.04325355304244165,0.0
meandifference,EIF5,NASP,0.07891273476017426,0.0
meandifference,EIF5,NCBP2,0.19110751224405587,0.0
meandifference,EIF5,NCL,0.081030732195959,0.0
meandifference,EIF5,NDUFA2,0.08645612190263641,0.0
meandifference,EIF5,NDUFAB1,0.10386922166443416,0.0
meandifference,EIF5,NDUFB10,0.10413875926152541,0.0
meandifference,EIF5,NDUFB6,0.07950073672047846,0.0
meandifference,EIF5,NDUFB8,0.09299470298578619,0.0
meandifference,EIF5,NDUFS5,0.11650953571764025,0.0
meandifference,EIF5,NEDD8,0.21395617336633932,0.0
meandifference,EIF5,NIFK,0.17052007920256224,0.0
meandifference,EIF5,NIP7,0.17571242435790024,0.0
meandifference,EIF5,NOL11,0.09042315947958415,0.0
meandifference,EIF5,NUP107,0.05059284677434485,0.0
meandifference,EIF5,NUP205,0.12090996823711325,0.0
meandifference,EIF5,OSTC,0.10698594755849866,0.0
meandifference,EIF5,OXA1L,0.07993885905728315,0.0
meandifference,EIF5,PCBP2,0.0741399314442336,0.0
meandifference,EIF5,PCID2,0.08862982824337635,0.0
meandifference,EIF5,PDCD5,0.18025914644337995,0.0
meandifference,EIF5,PDCD6,0.16250327954041294,0.0
meandifference,EIF5,PDCD6IP,0.15251976459408126,0.0
meandifference,EIF5,PFN1,0.0677062992727619,0.0
meandifference,EIF5,PHB,0.1578045572625681,0.0
meandifference,EIF5,PHB2,0.1392148342429034,0.0
meandifference,EIF5,PKM,0.115362697175142,0.0
meandifference,EIF5,PMF1,0.09628208049972975,0.0
meandifference,EIF5,PMPCB,0.18235908175775994,0.0
meandifference,EIF5,PNISR,0.12627104904631706,0.0
meandifference,EIF5,POLR2A,0.15923528543959836,0.0
meandifference,EIF5,POLR2B,0.09887110594836765,0.0
meandifference,EIF5,POLR2E,0.09746049738481495,0.0
meandifference,EIF5,POLR2F,0.1071435512366713,0.0
meandifference,EIF5,POLR2I,0.057357231285704,0.0
meandifference,EIF5,POP7,0.14886286465277734,0.0
meandifference,EIF5,PPA1,0.07133461994301431,0.0
meandifference,EIF5,PPIA,0.06169707130014335,0.0
meandifference,EIF5,PPP1CA,0.15497111127654956,0.0
meandifference,EIF5,PPP2R1A,0.0961307865790812,0.0
meandifference,EIF5,PRELID1,0.0819959635401843,0.0
meandifference,EIF5,PRELID3B,0.13823201829740617,0.0
meandifference,EIF5,PRPF4B,0.11212481950609281,0.0
meandifference,EIF5,PSMA1,0.1612518218466916,0.0
meandifference,EIF5,PSMA3,0.1113986762896538,0.0
meandifference,EIF5,PSMA4,0.07231407887914455,0.0
meandifference,EIF5,PSMB1,0.0716306760910536,0.0
meandifference,EIF5,PSMB5,0.1820269445526313,0.0
meandifference,EIF5,PSMB6,0.1622854681257668,0.0
meandifference,EIF5,PSMB7,0.1642422633404517,0.0
meandifference,EIF5,PSMC1,0.086599901359775,0.0
meandifference,EIF5,PSMC2,0.1375242026635783,0.0
meandifference,EIF5,PSMC4,0.282331733163914,0.0
meandifference,EIF5,PSMD1,0.13109589902003105,0.0
meandifference,EIF5,PSMD12,0.0709718819343433,0.0
meandifference,EIF5,PSMD4,0.1283975301380317,0.0
meandifference,EIF5,PSMD6,0.11890092392171434,0.0
meandifference,EIF5,PSMD7,0.0796230202580133,0.0
meandifference,EIF5,PSMG3,0.06255408602157606,0.0
meandifference,EIF5,PTMA,0.12285806768035185,0.0
meandifference,EIF5,QARS,0.0921185177646834,0.0
meandifference,EIF5,RAC1,0.0998904152670935,0.0
meandifference,EIF5,RAN,0.07152934795986765,0.0
meandifference,EIF5,RARS,0.11611612929656955,0.0
meandifference,EIF5,RBM4,0.09355241981641996,0.0
meandifference,EIF5,RPA2,0.1101343040155081,0.0
meandifference,EIF5,RPA3,0.0815267659201704,0.0
meandifference,EIF5,RPL10,0.05880992382895605,0.0
meandifference,EIF5,RPL10A,0.039885957700904695,0.0
meandifference,EIF5,RPL11,0.028980656330513152,0.0
meandifference,EIF5,RPL12,0.050501931404220296,0.0
meandifference,EIF5,RPL13,0.03302761334735145,0.0
meandifference,EIF5,RPL13A,0.0356850190295196,0.0
meandifference,EIF5,RPL14,0.04352504939310475,0.0
meandifference,EIF5,RPL15,0.0379647986106613,0.0
meandifference,EIF5,RPL17,0.02553569653937305,0.0
meandifference,EIF5,RPL18,0.0292712328136278,0.0
meandifference,EIF5,RPL19,0.02388911165902105,0.0
meandifference,EIF5,RPL21,0.0399708703204506,0.0
meandifference,EIF5,RPL23,0.037545728568696854,0.0
meandifference,EIF5,RPL24,0.030092157942025452,0.0
meandifference,EIF5,RPL26,0.03330068343502845,0.0
meandifference,EIF5,RPL27A,0.0792440575678271,0.0
meandifference,EIF5,RPL3,0.0479995395121529,0.0
meandifference,EIF5,RPL30,0.023868525330823502,0.0
meandifference,EIF5,RPL31,0.09814492613323794,0.0
meandifference,EIF5,RPL32,0.039960249107085746,0.0
meandifference,EIF5,RPL34,0.03596652846186885,0.0
meandifference,EIF5,RPL36,0.04509720736840425,0.0
meandifference,EIF5,RPL36AL,0.11557425663813155,0.0
meandifference,EIF5,RPL37,0.02521979276501145,0.0
meandifference,EIF5,RPL37A,0.06624179911608474,0.0
meandifference,EIF5,RPL38,0.060859285331444996,0.0
meandifference,EIF5,RPL4,0.0489948138781102,0.0
meandifference,EIF5,RPL5,0.036840660671380546,0.0
meandifference,EIF5,RPL6,0.030773450972119552,0.0
meandifference,EIF5,RPL7,0.050560911969331296,0.0
meandifference,EIF5,RPL8,0.0350793733715637,0.0
meandifference,EIF5,RPL9,0.0272756943302842,0.0
meandifference,EIF5,RPLP0,0.058207018218020504,0.0
meandifference,EIF5,RPLP2,0.03558004170131775,0.0
meandifference,EIF5,RPS11,0.07267995288083044,0.0
meandifference,EIF5,RPS12,0.0578108946518215,0.0
meandifference,EIF5,RPS14,0.055391373904346744,0.0
meandifference,EIF5,RPS15A,0.029533301737864052,0.0
meandifference,EIF5,RPS17,0.04574778765094935,0.0
meandifference,EIF5,RPS19,0.030718788627023604,0.0
meandifference,EIF5,RPS20,0.08528305499735545,1.0
meandifference,EIF5,RPS24,0.0689004820141797,0.0
meandifference,EIF5,RPS27,0.046636446254380404,0.0
meandifference,EIF5,RPS28,0.0355298182586891,0.0
meandifference,EIF5,RPS29,0.043860729064051945,0.0
meandifference,EIF5,RPS3,0.020978385305329902,1.0
meandifference,EIF5,RPS3A,0.0477996058259762,0.0
meandifference,EIF5,RPS4X,0.05193688573271745,0.0
meandifference,EIF5,RPS5,0.06766456916690991,1.0
meandifference,EIF5,RPS6,0.03954632560687375,1.0
meandifference,EIF5,RPS7,0.0250395432950311,0.0
meandifference,EIF5,RPS9,0.026466381036051853,1.0
meandifference,EIF5,RPSA,0.049898842689211145,0.0
meandifference,EIF5,RRM2,0.209097299490391,0.0
meandifference,EIF5,RSL1D1,0.0699852642776201,0.0
meandifference,EIF5,RSL24D1,0.13736935080697166,0.0
meandifference,EIF5,RUVBL1,0.10752090902061295,0.0
meandifference,EIF5,SBNO1,0.1500092004734271,0.0
meandifference,EIF5,SDAD1,0.056913964132006896,0.0
meandifference,EIF5,SF3A1,0.12902479376983486,0.0
meandifference,EIF5,SF3B1,0.1130371300048651,0.0
meandifference,EIF5,SF3B2,0.24785166983950097,0.0
meandifference,EIF5,SF3B3,0.0601380645702064,0.0
meandifference,EIF5,SFPQ,0.14437107020353696,0.0
meandifference,EIF5,SLC1A5,0.18018278013474637,0.0
meandifference,EIF5,SMC1A,0.0836737765703455,0.0
meandifference,EIF5,SMC4,0.07391890705029165,0.0
meandifference,EIF5,SNRNP40,0.08584001578296235,0.0
meandifference,EIF5,SNRPB,0.049800286581772796,0.0
meandifference,EIF5,SNRPD1,0.10574086882039166,0.0
meandifference,EIF5,SNRPE,0.062280422387850504,0.0
meandifference,EIF5,SNRPG,0.09298580486211405,0.0
meandifference,EIF5,SOD1,0.1056469122769192,0.0
meandifference,EIF5,SON,0.08795099793050976,0.0
meandifference,EIF5,SRP72,0.0987489777965169,0.0
meandifference,EIF5,SRP9,0.10101423425637066,0.0
meandifference,EIF5,SRRM1,0.08707960355846106,0.0
meandifference,EIF5,SRRM2,0.063705290266725,0.0
meandifference,EIF5,SRRT,0.07420490883733905,0.0
meandifference,EIF5,SRSF11,0.1150252110422903,0.0
meandifference,EIF5,SSRP1,0.1028942478552631,0.0
meandifference,EIF5,SUPT5H,0.06070831406874465,0.0
meandifference,EIF5,SUPT6H,0.0672752452472409,0.0
meandifference,EIF5,TBCA,0.139903430663823,0.0
meandifference,EIF5,THOC2,0.18367299022925554,0.0
meandifference,EIF5,TIMM13,0.09837492748913715,0.0
meandifference,EIF5,TKT,0.14891034330736255,0.0
meandifference,EIF5,TMEM258,0.11301429534921326,0.0
meandifference,EIF5,TMSB10,0.15062549186844681,0.0
meandifference,EIF5,TPX2,0.10175895927218931,0.0
meandifference,EIF5,TRA2B,0.09261903109590955,0.0
meandifference,EIF5,TRAPPC4,0.0974164161616296,0.0
meandifference,EIF5,TRMT112,0.16637699836274544,0.0
meandifference,EIF5,U2SURP,0.07662032544230465,0.0
meandifference,EIF5,UBA2,0.13348545267841036,0.0
meandifference,EIF5,UBE2L3,0.0572933347205258,0.0
meandifference,EIF5,UBE2M,0.06723144174694635,0.0
meandifference,EIF5,UBE2N,0.06967233085627961,0.0
meandifference,EIF5,UBL5,0.10335669692119455,0.0
meandifference,EIF5,UBTF,0.16856548557563633,0.0
meandifference,EIF5,UQCRC1,0.14009410480604026,0.0
meandifference,EIF5,UQCRQ,0.141352827254738,0.0
meandifference,EIF5,UROD,0.10473173684674615,0.0
meandifference,EIF5,USP7,0.06674032265524625,0.0
meandifference,EIF5,VARS,0.07516815784944135,0.0
meandifference,EIF5,VCP,0.21218135074864108,0.0
meandifference,EIF5,WBP11,0.2179009703978289,0.0
meandifference,EIF5,WDR12,0.09321125344483949,0.0
meandifference,EIF5,WDR3,0.0911462417563861,0.0
meandifference,EIF5,WDR36,0.1471054914408093,0.0
meandifference,EIF5,XPO1,0.0862844859612274,0.0
meandifference,EIF5,YARS,0.07801869726258255,0.0
meandifference,EIF5,ZMAT2,0.11237884542616305,0.0
meandifference,EIF5,ZNF207,0.09121075327415695,0.0
meandifference,EXOC3,AATF,0.1417986337509878,0.0
meandifference,EXOC3,ABCE1,0.1401482138946867,0.0
meandifference,EXOC3,ABCF1,0.11769080956623586,0.0
meandifference,EXOC3,ACIN1,0.0587034623962826,0.0
meandifference,EXOC3,ACTB,0.0429598862002035,0.0
meandifference,EXOC3,ACTR2,0.08337814233523165,0.0
meandifference,EXOC3,AHCTF1,0.08075252656411094,0.0
meandifference,EXOC3,ALYREF,0.08748099202933095,0.0
meandifference,EXOC3,ANAPC15,0.06551367166017624,0.0
meandifference,EXOC3,ANKRD11,0.114211546869341,0.0
meandifference,EXOC3,AP2M1,0.1007823735192601,0.0
meandifference,EXOC3,ARCN1,0.0596279062460468,0.0
meandifference,EXOC3,ARGLU1,0.0817119904596693,0.0
meandifference,EXOC3,ARPC2,0.07708455710457185,0.0
meandifference,EXOC3,ARPC4,0.0512159762453179,0.0
meandifference,EXOC3,ATP6V0B,0.04440777365842765,0.0
meandifference,EXOC3,BANF1,0.0629273645179058,0.0
meandifference,EXOC3,BDP1,0.0686249910168281,0.0
meandifference,EXOC3,BOP1,0.05744817046215765,0.0
meandifference,EXOC3,BRK1,0.04728693198923545,0.0
meandifference,EXOC3,BUB1,0.062126549439582804,0.0
meandifference,EXOC3,BUB3,0.1113507732129709,0.0
meandifference,EXOC3,C19orf53,0.09838848275871305,0.0
meandifference,EXOC3,C1QBP,0.0793582506420635,0.0
meandifference,EXOC3,C9orf16,0.08056068481870934,0.0
meandifference,EXOC3,C9orf78,0.07688811921787139,0.0
meandifference,EXOC3,CCT2,0.06201999035378215,0.0
meandifference,EXOC3,CCT3,0.028279038877293952,0.0
meandifference,EXOC3,CCT4,0.0892196907982093,0.0
meandifference,EXOC3,CCT7,0.07760578585144981,0.0
meandifference,EXOC3,CDC27,0.09113881285656565,0.0
meandifference,EXOC3,CDC37,0.0751216047012271,0.0
meandifference,EXOC3,CDK1,0.0778704884547778,0.0
meandifference,EXOC3,CHEK1,0.0973744861767934,0.0
meandifference,EXOC3,CHORDC1,0.1449148156467429,0.0
meandifference,EXOC3,CIAO1,0.0733858951176882,0.0
meandifference,EXOC3,CKAP5,0.05924787426549805,0.0
meandifference,EXOC3,CLTC,0.06880836932444045,0.0
meandifference,EXOC3,CNOT1,0.10993537326273779,0.0
meandifference,EXOC3,COPS6,0.0772646531366814,0.0
meandifference,EXOC3,COPZ1,0.12939243411009876,0.0
meandifference,EXOC3,COX7C,0.062480501615544595,0.0
meandifference,EXOC3,CPSF3,0.0491193941818754,0.0
meandifference,EXOC3,CSE1L,0.09610965756229795,0.0
meandifference,EXOC3,CSNK1A1,0.13705612930484307,0.0
meandifference,EXOC3,CYCS,0.060887631465061154,0.0
meandifference,EXOC3,DCUN1D5,0.0589385434104831,0.0
meandifference,EXOC3,DDX24,0.1040363718234457,0.0
meandifference,EXOC3,DDX46,0.0889686110250161,0.0
meandifference,EXOC3,DDX5,0.12294226556062976,0.0
meandifference,EXOC3,DENR,0.08146448725992189,0.0
meandifference,EXOC3,DHX15,0.11013473034203594,0.0
meandifference,EXOC3,DHX36,0.03822020661013505,0.0
meandifference,EXOC3,DLD,0.11342797053843975,0.0
meandifference,EXOC3,DNAJA1,0.09450713743961706,0.0
meandifference,EXOC3,DNAJC19,0.14106321446616882,0.0
meandifference,EXOC3,DNAJC8,0.14392771932716414,0.0
meandifference,EXOC3,DNMT1,0.08409020658304235,0.0
meandifference,EXOC3,DNTTIP2,0.061939504664489095,0.0
meandifference,EXOC3,DRAP1,0.0800861010316504,0.0
meandifference,EXOC3,DYNC1H1,0.11109376033771201,0.0
meandifference,EXOC3,DYNC1I2,0.05658885886615535,0.0
meandifference,EXOC3,EEF1G,0.0230569318113882,0.0
meandifference,EXOC3,EEF2,0.0572870206990205,0.0
meandifference,EXOC3,EGLN2,0.056775757910581204,0.0
meandifference,EXOC3,EIF2B5,0.03540548060468535,0.0
meandifference,EXOC3,EIF2S1,0.05013466336799515,0.0
meandifference,EXOC3,EIF3A,0.065552104244778,0.0
meandifference,EXOC3,EIF3D,0.04999979385626055,0.0
meandifference,EXOC3,EIF3E,0.0542233543102834,0.0
meandifference,EXOC3,EIF3H,0.0665315344041893,0.0
meandifference,EXOC3,EIF3M,0.06972618330648145,0.0
meandifference,EXOC3,EIF4E,0.079248441221079,0.0
meandifference,EXOC3,EIF4G1,0.0768968471136519,0.0
meandifference,EXOC3,EIF4G2,0.04807288960323155,0.0
meandifference,EXOC3,EIF5,0.11681560852007694,0.0
meandifference,EXOC3,GAPDH,0.038287382099352,0.0
meandifference,EXOC3,GARS,0.11695771147089304,0.0
meandifference,EXOC3,GNL2,0.0796864560222222,0.0
meandifference,EXOC3,GPN3,0.04881893906619105,0.0
meandifference,EXOC3,GTF2A2,0.0700571168028742,0.0
meandifference,EXOC3,GTF3C6,0.07548567627358704,0.0
meandifference,EXOC3,H3F3A,0.05765680081723955,0.0
meandifference,EXOC3,HEATR1,0.05907184706346705,0.0
meandifference,EXOC3,HIRA,0.041744480398380954,0.0
meandifference,EXOC3,HMGB1,0.0373797551410797,0.0
meandifference,EXOC3,HNRNPC,0.05034829349527195,0.0
meandifference,EXOC3,HNRNPM,0.05544382763662705,0.0
meandifference,EXOC3,HNRNPR,0.0501325869243866,0.0
meandifference,EXOC3,HSPA5,0.0886786397182078,0.0
meandifference,EXOC3,HSPA8,0.05631408612294485,0.0
meandifference,EXOC3,HSPA9,0.0695699776731292,0.0
meandifference,EXOC3,HSPD1,0.05040664556431635,0.0
meandifference,EXOC3,IARS2,0.1122150834924775,0.0
meandifference,EXOC3,ICE1,0.04049854028899145,0.0
meandifference,EXOC3,IK,0.07414693243287065,0.0
meandifference,EXOC3,KIF11,0.08797923577373455,0.0
meandifference,EXOC3,KPNB1,0.0907129514476898,0.0
meandifference,EXOC3,KRR1,0.1789748628001997,0.0
meandifference,EXOC3,KRT10,0.1031736829847136,0.0
meandifference,EXOC3,KRT8,0.12537405520311776,0.0
meandifference,EXOC3,LIMS1,0.0513798600107251,0.0
meandifference,EXOC3,LSM2,0.15048757988119446,0.0
meandifference,EXOC3,LSM5,0.08907341753517015,0.0
meandifference,EXOC3,LSM6,0.1005361061706963,0.0
meandifference,EXOC3,LTV1,0.0817296206558232,0.0
meandifference,EXOC3,MAGOH,0.04381860854405595,0.0
meandifference,EXOC3,MED1,0.09725844526060634,0.0
meandifference,EXOC3,MED10,0.20199348632791608,0.0
meandifference,EXOC3,METAP2,0.0615080959352723,0.0
meandifference,EXOC3,MRPL14,0.057869122639625896,0.0
meandifference,EXOC3,MRPL18,0.11457552981893285,0.0
meandifference,EXOC3,MRPL3,0.06606391010637075,0.0
meandifference,EXOC3,MRPL36,0.09493610854538095,0.0
meandifference,EXOC3,MRPS35,0.0787643028875504,0.0
meandifference,EXOC3,MYCBP,0.07745127353982881,0.0
meandifference,EXOC3,MZT1,0.11177875159616821,0.0
meandifference,EXOC3,NAA38,0.0695782630466145,0.0
meandifference,EXOC3,NACA,0.0421161473299179,0.0
meandifference,EXOC3,NASP,0.055273371324231546,0.0
meandifference,EXOC3,NCBP2,0.06587447553827255,0.0
meandifference,EXOC3,NCL,0.05888642654535085,0.0
meandifference,EXOC3,NDUFA2,0.08964763703169759,0.0
meandifference,EXOC3,NDUFAB1,0.07532327020814836,0.0
meandifference,EXOC3,NDUFB10,0.0475817233581915,0.0
meandifference,EXOC3,NDUFB6,0.1060235042863823,0.0
meandifference,EXOC3,NDUFB8,0.0978704520273374,0.0
meandifference,EXOC3,NDUFS5,0.07241576382805595,0.0
meandifference,EXOC3,NEDD8,0.0746363931748331,0.0
meandifference,EXOC3,NIFK,0.05000087591289935,0.0
meandifference,EXOC3,NIP7,0.1082449961388858,0.0
meandifference,EXOC3,NOL11,0.08002209014799411,0.0
meandifference,EXOC3,NUP107,0.17694556645132753,0.0
meandifference,EXOC3,NUP205,0.08727881161078295,0.0
meandifference,EXOC3,OSTC,0.091039378083662,0.0
meandifference,EXOC3,OXA1L,0.12845883406035985,0.0
meandifference,EXOC3,PCBP2,0.0760052805870513,0.0
meandifference,EXOC3,PCID2,0.0324223816792467,0.0
meandifference,EXOC3,PDCD5,0.07956694488044545,0.0
meandifference,EXOC3,PDCD6,0.0699331919000791,0.0
meandifference,EXOC3,PDCD6IP,0.06907210247858185,0.0
meandifference,EXOC3,PFN1,0.06815025777363755,0.0
meandifference,EXOC3,PHB,0.055496136851767755,0.0
meandifference,EXOC3,PHB2,0.05420579179727335,0.0
meandifference,EXOC3,PKM,0.07544305684886005,0.0
meandifference,EXOC3,PMF1,0.0725259995298125,0.0
meandifference,EXOC3,PMPCB,0.04708794478153165,0.0
meandifference,EXOC3,PNISR,0.0810355170742939,0.0
meandifference,EXOC3,POLR2A,0.12559765109888935,0.0
meandifference,EXOC3,POLR2B,0.06479941846297815,0.0
